Date,Season,Team_T1,Team_T2,Diff_Sum,Diff_BP,Diff_Ratio,Diff_Srv_Sum,Diff_Srv_Err,Diff_Srv_Ace,Diff_Srv_Eff,Diff_Rec_Sum,Diff_Rec_Err,Diff_Rec_Pos,Diff_Rec_Perf,Diff_Att_Sum,Diff_Att_Err,Diff_Att_Blk,Diff_Att_Kill,Diff_Att_Kill_Perc,Diff_Att_Eff,Diff_Blk_Sum,Diff_Blk_As,Diff_Days_since_last_match,Score
2008-12-21 14:00:00,2008/2009,PGE Skra Bełchatów,Trefl Gdańsk,11.799999999999997,14.200000000000003,1.7999999999999998,-2.5999999999999996,0.25800000000000023,-1.0,0.008000000000000007,0.8000000000000007,-3.8000000000000043,-0.040000000000000036,-0.038000000000000006,-4.600000000000001,18.80000000000001,1.3999999999999995,0.39999999999999947,0.07399999999999995,-0.023999999999999966,3.0,0.5400000000000005,0.0,3:1
2009-01-02 18:00:00,2008/2009,AZS Częstochowa,PGE Skra Bełchatów,-13.800000000000004,-15.200000000000003,-2.6000000000000005,-2.0,-0.5059999999999998,-7.599999999999994,-0.03600000000000001,-7.199999999999999,4.600000000000001,0.11799999999999994,0.052000000000000046,11.000000000000004,-16.0,-2.0,0.0,-0.09399999999999992,-0.008000000000000007,-2.0,-0.08400000000000007,1.0,2:3
2009-01-03 17:00:00,2008/2009,Asseco Resovia,Chemik Bydgoszcz,-1.1999999999999957,0.6000000000000085,2.8,-4.0,0.7739999999999998,-4.200000000000003,-0.0020000000000000018,-5.200000000000001,-5.599999999999994,-0.03200000000000003,-0.03799999999999998,-3.3999999999999986,-8.399999999999991,-0.40000000000000036,-2.4000000000000004,-0.008000000000000007,0.03400000000000003,-3.2,-0.8480000000000003,0.0,3:2
2009-01-03 17:00:00,2008/2009,Jastrzębski Węgiel,Jadar Radom,14.0,13.799999999999997,0.0,-0.1999999999999993,-0.19999999999999996,9.600000000000009,-0.022,-0.1999999999999993,13.599999999999998,0.124,0.11399999999999999,12.8,18.599999999999994,-0.5999999999999996,1.0,0.11200000000000004,0.039999999999999925,2.5999999999999996,0.23000000000000043,1.0,3:0
2009-01-03 17:00:00,2008/2009,ZAKSA Kędzierzyn-Koźle,Trefl Gdańsk,19.199999999999996,15.799999999999997,0.9999999999999996,-0.5999999999999996,0.17199999999999993,5.800000000000011,-0.026000000000000002,-5.400000000000002,10.600000000000001,0.11600000000000005,0.08400000000000005,11.2,31.0,1.0,1.3999999999999995,0.17000000000000004,0.014000000000000012,1.1999999999999993,0.11399999999999988,1.0,3:0
2009-01-04 14:45:00,2008/2009,AZS Olsztyn,Projekt Warszawa,-3.1999999999999957,-1.7999999999999972,-4.800000000000001,-6.599999999999998,-1.368,8.799999999999997,0.028000000000000004,-2.400000000000002,5.399999999999999,0.016000000000000014,0.09200000000000005,12.400000000000002,4.599999999999994,1.3999999999999995,-1.0,-0.0020000000000000573,-0.038000000000000034,1.7999999999999998,0.504,0.0,3:0
2009-01-09 18:00:00,2008/2009,PGE Skra Bełchatów,AZS Olsztyn,11.799999999999997,13.400000000000006,5.6,6.0,1.0620000000000003,-2.0,0.0020000000000000018,2.0,-3.0,-0.02799999999999997,-0.038000000000000006,-5.599999999999998,12.0,1.200000000000001,1.8000000000000007,0.04999999999999999,-0.01599999999999996,1.1999999999999993,0.008000000000000007,2.0,3:0
2009-01-10 14:45:00,2008/2009,Projekt Warszawa,Jastrzębski Węgiel,1.2000000000000028,1.8000000000000114,3.1999999999999993,3.200000000000001,0.9340000000000002,-3.4000000000000057,-0.003999999999999997,9.200000000000001,-8.0,-0.10599999999999998,-0.086,-14.599999999999998,-3.5999999999999943,0.40000000000000036,-1.4000000000000004,0.022000000000000075,0.050000000000000044,-4.0,-0.986,0.0,3:1
2009-01-10 17:00:00,2008/2009,Jadar Radom,Asseco Resovia,-24.6,-28.799999999999997,-2.6,0.1999999999999993,-0.526,-11.800000000000004,0.028000000000000004,2.799999999999999,-16.799999999999997,-0.14999999999999997,-0.11999999999999994,-12.0,-25.799999999999997,-1.2000000000000002,0.6000000000000014,-0.2,-0.08400000000000007,-2.2,0.021999999999999797,0.0,2:3
2009-01-10 17:00:00,2008/2009,Trefl Gdańsk,AZS Częstochowa,-1.2000000000000028,-5.200000000000003,-0.5999999999999996,0.20000000000000107,-0.1499999999999997,6.800000000000011,0.013999999999999999,4.0,-1.6000000000000014,-0.08400000000000002,-0.04200000000000004,-10.0,-1.0,-1.6000000000000005,0.7999999999999998,0.018000000000000016,0.02400000000000002,-2.5999999999999996,-0.7000000000000002,0.0,1:3
2009-01-12 18:00:00,2008/2009,Chemik Bydgoszcz,ZAKSA Kędzierzyn-Koźle,1.2000000000000028,6.200000000000003,-1.0,4.199999999999999,-0.6019999999999999,16.0,0.01800000000000001,4.200000000000001,13.0,0.03799999999999992,0.08799999999999997,4.399999999999999,13.0,3.000000000000001,5.000000000000001,0.006000000000000005,-0.06000000000000005,1.799999999999999,-0.11399999999999988,0.0,3:2
2009-01-23 18:00:00,2008/2009,Jadar Radom,Chemik Bydgoszcz,-17.39999999999999,-20.599999999999994,0.20000000000000018,-1.5999999999999996,0.29200000000000004,-15.400000000000006,0.03200000000000001,-2.0,-24.200000000000003,-0.18999999999999995,-0.18999999999999997,-18.6,-34.8,-2.1999999999999993,-4.199999999999999,-0.1439999999999999,0.01200000000000001,-3.2,-0.2719999999999998,2.0,3:0
2009-01-24 17:00:00,2008/2009,AZS Częstochowa,Jastrzębski Węgiel,-4.799999999999997,-5.799999999999997,-0.7999999999999998,0.5999999999999996,-0.09800000000000009,-5.799999999999997,0.022,2.599999999999998,-8.0,-0.06600000000000006,-0.050000000000000044,-4.200000000000003,-11.0,1.4000000000000004,-2.1999999999999993,-0.043999999999999984,0.008000000000000007,0.5999999999999996,0.43599999999999994,0.0,1:3
2009-01-24 17:00:00,2008/2009,Projekt Warszawa,ZAKSA Kędzierzyn-Koźle,-5.799999999999997,-3.200000000000003,2.2,4.600000000000001,0.4159999999999999,-1.7999999999999972,0.0020000000000000018,7.600000000000001,-3.0,-0.038000000000000034,-0.08999999999999997,-14.8,-10.200000000000003,0.7999999999999998,-0.5999999999999996,-0.07200000000000001,-0.010000000000000009,-0.8000000000000007,-0.33999999999999986,3.0,2:3
2009-01-24 17:00:00,2008/2009,Trefl Gdańsk,AZS Olsztyn,1.0,1.0,-1.2000000000000002,5.4,-0.41400000000000003,7.799999999999997,0.018000000000000002,3.6000000000000014,2.799999999999997,-0.021999999999999964,-0.06600000000000003,-12.600000000000001,2.799999999999997,-2.0,0.8000000000000007,0.04400000000000004,0.04199999999999998,-2.3999999999999995,-0.7999999999999998,0.0,1:3
